PC1 = [-0.73846793 -0.6742886 ]
PC2 = [ 0.6742886  -0.73846793]

Projected Data:-
             0         1
495  -7.682727 -0.282278
496  -8.901020 -0.093747
497  -8.315357 -0.540982
498  -9.398894  0.022570
499  -6.566988 -1.105395
500  -8.658188 -0.472496
501  -6.528470 -0.578553
502  -7.464940 -0.082052
503 -10.043683 -0.778524
504  -7.744132 -0.829393
505  -7.104987 -0.944174
506  -9.496171 -0.868181
507  -6.767856 -0.688325
508  -9.056469 -1.112821
509  -5.923025 -0.253175
510  -8.408438 -0.005408
511  -6.923754 -0.711337
512  -7.513395 -0.265425
513  -8.724647 -0.179198
514  -5.969161  0.030711
515  -7.456087 -0.358105
516  -5.444901 -0.240652
517  -3.482181  0.372338
518  -6.253015 -0.026936
519  -5.198211 -0.245433
520  -8.367882 -0.299351
521  -7.956308 -0.155248
522  -9.145807 -0.371437
523  -6.956532 -0.052405
524  -6.086816 -0.317468
525  -7.110759 -0.456524
526  -7.522823 -0.438129
527  -4.735658 -0.701883
528  -7.147840 -0.710164
529  -7.127595 -0.698519
530  -5.553116 -0.440937
531  -7.254361 -0.827367
532  -7.387158 -0.590633
533  -8.683531 -0.163832
534  -7.323321 -0.630598
535  -6.015100 -0.349910
536  -9.741176 -0.847846
537  -6.953088 -0.175757
538  -8.536093 -1.747471
539  -7.071372 -0.411176
540  -4.935421 -0.449619
541  -6.816689 -0.304307
542  -5.500144 -0.041908
543  -6.232786  0.014487
544  -8.125444  0.057340
545  -6.328844 -1.006069
546  -4.308998  0.182617
547  -7.446064 -0.529064
548  -5.517558 -1.026678
549  -5.994503 -0.086646
550  -5.685837 -0.654421
551  -6.447115 -0.160526
552  -8.018931 -0.125606
553  -9.120691 -0.522970
554  -5.272464 -0.299708
555  -8.565371 -0.321888
556  -6.570583 -0.195361
557  -6.655170  0.155645
558  -7.289826  0.073881
559  -8.889047 -0.815570
560  -9.129619 -0.404015
561  -6.768242 -0.563249
562  -8.359186 -0.378267
563  -6.501727 -0.587173
564  -9.606674 -0.895986
565  -6.044564 -0.170146
566  -7.549936  0.226670
567  -7.745639 -0.741859
568  -6.605606  0.440727
569  -7.636367 -0.243171
570  -2.758834 -0.017501
571 -10.471445 -1.127241
572  -5.958831 -0.296836
573  -5.444978 -0.303705
574  -6.653690 -0.865348
575  -5.824701 -0.232793
576  -5.857129 -0.196497
577  -6.123184  0.371411
578  -4.623624  0.262543
579  -9.369122 -0.556476
580  -8.747068 -0.231786
581  -5.850094  0.318692
582  -4.631144 -0.235475
583  -6.969753 -0.077632
584  -6.759351 -0.142070
585  -5.839222 -0.663397
586  -5.316985  0.339940
587  -3.968167 -0.067654
588  -6.247482  0.177946
589  -4.528451 -0.448132
590  -6.314750 -0.580922
591  -6.735733 -0.550947
592  -5.523880 -0.622719
593  -6.245914 -0.798740
594  -8.494391 -0.450080
595  -8.227871 -0.411686
596  -5.940333  0.195295
597  -6.710605 -0.785062
598  -6.535644 -0.263503
599  -7.052781 -0.161189
600  -8.029922 -0.624172
601  -8.875431 -0.244384
602  -8.854306 -0.386091
603  -7.820488 -0.269578
604  -7.446124 -0.432870
605  -6.573334 -0.703443
606  -8.621961 -1.382233
607  -7.546912 -0.494448
608  -9.302681 -0.750526
609  -5.040981  0.195132
610  -6.286561 -0.177638
611  -7.879366 -0.691070
612  -7.294021 -0.810659
613  -7.307386  0.085533
614  -6.681905 -0.584139
615  -8.820043 -0.473797
616  -7.534986 -0.563205
617  -8.293061 -0.076657
618  -5.675081 -0.069360
619  -8.341412 -0.358725
620  -4.913282 -0.603355
621  -5.338946  0.271720
622  -8.137201 -1.313843
623  -5.629394 -0.347663
624  -8.741666  0.183630
625  -8.223810  0.160120
626  -8.612204 -0.267162
627  -6.254921 -0.328306
628  -6.038566 -0.648758
629  -6.733424 -0.099853
630  -5.782932 -0.214297
631  -7.414447 -0.314219
632  -6.955903  0.022484
633  -7.261721 -0.490564
634  -9.101324 -0.506700
635  -7.904437 -0.527455
636  -7.224662  0.064212
637  -6.421360  0.258706
638  -8.528404 -1.140512
639  -7.797811 -0.763189
640  -8.462880 -0.272883
641  -7.879907 -0.449457
642  -5.311442 -0.222827
643  -7.163267 -0.236362
644  -7.574122 -0.209466
645  -8.101323 -1.161535
646  -7.872418 -0.248943
647  -6.696517 -0.273093
648  -6.404009 -0.555341
649  -7.699985 -0.322803
650  -6.571150 -0.173972
651  -7.422007 -0.566228
652  -8.420159 -1.095006
653  -8.342232  0.183025
654  -5.820762 -0.102752
655  -6.222394 -0.541458
656  -8.072801 -0.088338
657  -8.643136 -0.250608
658  -6.884609 -0.121875
659  -7.613601 -0.360956
660  -6.944600 -0.249753
661  -8.731624 -0.107137
662  -5.111886  0.274769
663  -5.043390  0.155118
664  -8.256420 -0.023856
665  -7.283469 -0.078021
666  -5.031595 -0.234324
667  -5.768440  0.298177
668  -8.306660 -0.325234
669  -8.869347 -0.443260
670  -7.070079 -0.431892
671  -6.109046 -0.329454
672  -8.018603 -0.098796
673  -8.005509  0.068111
674  -8.929001  0.035132
675  -5.404127  0.051199
676  -7.013102 -0.512560
677  -7.693033 -0.280944
678  -8.242106 -0.343055
679  -6.034230 -0.151615
680  -8.929929 -0.343223
681  -6.770831 -0.625117
682  -8.139886 -0.179407
683  -6.211985 -0.092525
684  -9.570630 -0.346327
685  -6.125799 -0.553041
686  -5.352772  0.754680
687  -7.070495  0.368220
688  -3.609552 -0.137888
689  -7.841991 -0.691780
690  -6.925989 -0.218278
691  -6.248129 -0.256630
692  -5.216121 -0.520280
693  -7.483643 -0.390539
694  -9.074940  0.095688
695  -5.739092 -0.662175
696  -5.891767 -0.030803
697  -7.630827 -0.575394
698  -4.580633  0.224851
699  -5.362379 -0.274638
700  -6.074875 -0.474733
701  -7.954821  0.329087
702  -7.096910 -0.005123
703  -8.952130 -0.626198
704  -8.998906 -0.664174
705  -6.469569 -0.231255
706  -5.920946  0.291365
707  -5.120162 -0.372236
708  -6.931804  0.203260
709  -6.565048 -0.438688
710  -5.956891 -0.419222
711  -5.731856 -0.310776
712  -6.748808 -0.253137
713  -7.014781 -0.430933
714  -6.775771 -0.890992
715  -3.954457  0.339087
716  -9.056858 -1.176360
717  -7.723357 -0.372163
718  -7.494207  0.135688
719  -5.999831 -0.484300
720  -8.260910 -0.517404
721  -9.447912 -0.323202
722  -6.614120  0.214838
723  -7.152431 -0.624316
724  -8.659602 -0.380876
725  -7.155746  0.186755
726  -7.713760  0.114494
727  -5.891287 -0.275197
728  -8.945117 -0.607824
729  -7.564836  0.067193
730  -6.418276 -0.492039
731  -7.839310 -0.363722
732  -6.206556 -0.336457
733  -8.519070 -0.608737
734  -7.094949 -0.417767
735  -6.495643  0.202316
736  -9.555487 -0.554810
737  -9.528235 -0.419824
738  -5.339111 -0.399060
739  -5.517817 -0.105467
740  -8.974079 -1.114439
741  -8.102164 -0.334094
742  -6.994470 -0.194675
743  -6.793490  0.285547
744  -5.709269 -0.155612
745  -8.102457 -0.964009
746  -8.103872 -0.991690
747  -7.235889  0.331464
748  -5.783556 -0.500636
749  -7.760383 -0.403697
750  -6.485257  0.331974
751  -8.725437  0.070677
752  -6.389160 -0.168453
753  -7.016017 -0.195717
754  -8.497283 -1.114759
755  -8.331785 -0.796377
756  -7.830225 -0.020372
757  -6.707046 -0.439027
758  -8.955711 -0.029503
759  -7.394169 -0.659495
760  -5.227006 -0.110194
761  -6.913252  0.095125
762  -5.536077  0.441479
763 -11.007754 -0.383323
764  -6.554287 -0.820082
765  -6.275332 -0.308999
766  -7.231211 -0.401065
767  -6.766920 -0.295561
768  -7.293262 -0.350690
769  -7.600770 -0.791263
770  -7.515705 -0.381632
771  -8.162855 -0.750392
772  -6.482964 -0.191758
773  -5.263192 -0.445447
774  -8.336084 -0.653654
775  -5.680136  0.079318
776  -4.988448  0.077642
777  -8.533364 -0.773414
778  -8.252185 -0.448999
779  -5.855835 -0.362640
780  -7.002627 -0.174874
781  -4.579895 -0.226984
782  -8.493271 -0.996716
783  -9.273971 -0.360868
784  -6.077094 -0.476371
785  -6.039615 -0.639239
786  -3.872357 -0.005017
787  -7.035825  0.187316
788  -5.602827 -0.531964
789  -7.032633 -0.274477
790  -5.887373  0.013292
791  -7.321434 -0.187244
792  -7.617392 -0.302925
793  -6.277502 -0.400000
794  -6.940844 -0.496674
795  -7.930416 -0.836182
796  -5.765563 -0.361017
797  -4.771326  0.228282
798  -9.274002 -0.507065
799  -6.796551  0.097905
800  -9.074426 -0.693893
801  -7.249581 -0.509993
802  -8.962538 -0.417772
803  -5.926406 -0.276735
804  -7.680997 -0.411725
805  -8.462067 -0.450184
806  -6.027539  0.213042
807  -8.552929 -0.454673
808  -9.554117 -0.658483
809  -7.207637 -0.111317
810  -7.945992 -0.421070
811  -6.243030 -0.583936
812  -5.212281 -0.407711
813  -8.101484 -0.588121
814  -6.878923 -0.528658
815  -8.685906 -0.947146
816  -7.609736 -0.092572
817  -6.404060  0.142253
818  -6.592769 -0.443856
819  -7.970036  0.058722
820  -5.605120 -0.206939
821  -7.168929 -0.304155
822  -5.079500 -0.198639
823  -5.377333 -0.299628
824  -7.406358 -0.199956
825  -8.408848 -0.584744
826  -7.061193  0.106164
827  -7.939916 -0.381947
828  -6.183336  0.130585
829  -5.170754  0.249100
830  -7.586732  0.047960
831  -7.643640 -0.746089
832  -5.493839 -0.295334
833  -6.246466 -0.551860
834  -6.649475 -0.561466
835  -6.824914 -0.775042
836  -6.035482  0.403608
837  -6.742603  0.101256
838  -7.095225  0.186080
839  -5.763902  0.211346
840  -7.454873 -0.164178
841  -8.837363 -0.150247
842  -6.713089 -0.108647
843  -7.420865 -0.142214
844  -5.230707 -0.541842
845  -7.600918 -0.451965
846  -6.123628 -0.277762
847  -6.205289 -0.425415
848  -5.279547 -0.917137
849  -6.303719 -0.021902
850  -6.725010 -0.074836
851  -7.257412 -0.462622
852 -10.534354 -0.814197
853  -5.954409 -0.056366
854  -7.386013 -0.355348
855  -7.490363  0.330126
856  -5.495138 -0.144192
857  -6.785306 -0.263784
858  -7.867516 -0.791218
859  -5.435975 -0.055554
860  -7.040775 -0.963170
861  -8.556141 -0.715967
862  -8.156590 -0.245950
863  -6.672351 -0.063902
864  -8.023414 -1.005434
865  -7.076490 -0.358737
866  -7.217027 -0.314119
867  -6.373523 -0.354274
868  -8.112150 -0.603334
869  -5.716687 -0.647110
870  -8.665954  0.026723
871  -6.051221 -0.210327
872  -9.222471 -0.344554
873  -6.101203  0.033537
874  -6.757197 -0.689980
875  -6.974805 -0.561394
876  -5.413919 -0.573922
877  -9.337047 -0.838738
878  -5.601787  0.140062
879  -7.261337 -0.095691
880  -8.785668 -0.686014
881  -6.803906 -0.669149
882  -7.215116 -0.557088
883  -5.023304  0.173454
884  -6.392198 -0.182103
885  -8.496900 -0.952421
886  -5.767470 -0.498568
887  -4.131406 -0.110881
888  -6.117133 -0.422719
889  -5.919935 -0.081771
890  -7.852847 -0.653763
891  -7.201561 -0.299227
892  -8.720392 -0.071196
893  -7.035881 -0.307657
894  -7.875185 -0.361483
895  -7.032832  0.194589
896  -6.876886  0.271877
897  -6.322962 -0.397320
898  -6.153261 -0.143266
899  -9.215075 -0.706752
900  -5.346900  0.011840
901  -8.592919  0.278315
902  -8.635991 -1.075888
903  -5.887528 -0.201672
904  -6.631907 -0.745071
905  -6.438576 -0.089824
906  -7.542198 -0.315473
907  -6.394534 -0.197082
908  -4.078926  0.115184
909  -5.514436 -0.048451
910  -7.723561 -0.497852
911  -6.860855  0.073336
912  -7.492628 -0.238788
913  -7.573479 -0.398701
914  -8.671603 -0.132974
915  -6.989327 -0.242510
916  -5.805277 -0.522605
917  -4.731479 -0.119791
918  -6.837836  0.014051
919  -5.301776  0.011855
920  -9.140427 -1.155783
921  -7.567747 -0.372258
922  -6.363723 -0.290538
923  -6.960750 -0.315872
924  -8.802755 -0.365045
925  -6.945919 -0.840446
926  -6.615915 -0.689509
927  -7.789973 -0.740745
928  -6.406969 -0.118613
929  -6.663582 -0.022904
930  -7.845885 -0.162827
931  -7.588236  0.308438
932  -7.975419 -0.267655
933  -6.767316 -0.621281
934  -5.719731 -0.384539
935  -5.372749 -0.793403
936  -6.759988 -0.494612
937  -6.072066  0.429689
938 -10.357428 -0.233328
939  -6.666007 -1.007680
940  -7.488656 -0.087801
941  -5.642433 -0.239734
942  -7.717392 -0.232976
943 -10.045061 -0.424662
944  -7.701017 -0.529171
945  -8.179256 -0.405878
946  -6.170555 -0.330042
947  -6.819384  0.011130
948  -6.695345  0.109940
949  -6.575143  0.210740
950  -7.319965 -0.656403
951  -8.578352 -0.299426
952  -7.112501 -0.764547
953  -7.239689 -0.530813
954  -5.921767  0.013300
955  -7.193700 -0.407663
956  -8.923100  0.146096
957  -7.227002 -0.646298
958  -7.485781 -0.051458
959  -7.542182 -0.569710
960  -5.874159 -0.395353
961  -5.647843  0.003921
962  -8.246870 -0.571088
963  -7.042068 -0.130598
964  -7.730250 -0.514699
965  -4.929801  0.461399
966  -6.930590 -1.352088
967  -6.063951  0.021484
968  -7.919965 -0.216127
969  -4.468176 -0.312723
970  -6.118656 -0.801305
971  -6.788688 -0.308556
972  -8.011194 -0.024682
973  -6.899106 -0.151216
974  -5.751788 -0.148173
975  -5.899168 -0.253675
976  -6.358315 -0.417428
977 -11.487535 -0.869755
978  -6.291614 -0.247824
979  -8.180487 -0.568719
980 -10.437739 -0.030664
981  -9.047251 -0.649256
982  -8.049779 -0.661719
983  -7.444021 -0.416247
984  -6.769313 -0.098891
985  -8.741261 -0.363546
986  -8.019984 -0.485703
987  -8.957385 -0.953863
988  -7.383196 -0.072228
989  -9.034432 -0.624749
990  -7.874803 -0.025946
991  -6.503460 -0.181708
992  -6.496772 -0.863033
993  -6.569984 -0.287299
994  -7.007005 -0.735160
995  -4.563146 -1.012671
996  -6.781345  0.232175
